ANO;M“S;REGIONAL;MODALIDADE;OPERADOR;DISTRITO;MASSA (t);VIAGENS;PERCURSO (Km);Hora (h:mm);DIAS;COLETORES;HORAS;CLASSE
2021;Junho;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;279,87;;;;;;;RSU
2021;Junho;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.651,07;;;;;;;RCC
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Manual;92,54;26;202.610,00;129:50:00;24;48;129,83;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Capina;47,81;26;1.382,00;172:00:00;23;46;172,00;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Capina;36,28;26;1.647,00;180:00:00;24;48;180,00;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;41,71;27;1.615,00;185:00:00;26;150;185,00;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;38,27;28;1.052,00;183:30:00;27;156;183,50;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;4,02;4;216,00;28:00:00;4;24;28,00;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;3,11;3;160,00;18:00:00;3;18;18,00;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Mecanizada;18,67;26;1.738,00;138:40:00;24;48;138,67;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Zeis;13,91;9;392,00;60:30:00;9;18;60,50;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Manual;96,62;27;2.725,00;120:20:00;24;48;120,33;RPU
2021;Abril;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Zeis;10,83;8;436,00;51:30:00;8;8;51,50;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Manual;101,30;30;2.909,00;144:34:00;25;50;144,57;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;capina;26,68;30;1.331,00;176:00:00;22;44;176,00;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;capina;37,61;29;2.071,00;176:00:00;22;44;176,00;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;34,79;30;1.677,00;188:00:00;25;150;188,00;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Serviáos Complementares;32,85;30;4.137,00;195:00:00;26;156;195,00;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Mecanizada;0,00;30;3.151,00;152:20:00;25;50;152,33;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;ZEIS;14,81;8;506,00;60:25:00;7;16;60,42;RPU
2021;Maio;PAMPULHA;LIMPEZA DE VIAS;CONTRATADA;Varriá∆o Manual;110,54;30;2.800,00;128:50:00;25;50;128,83;RPU
2021;Julho;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;TODOS;5.085,79;;;;;;;RDO
2021;Julho;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;80,74;;;;;;;RDO
2021;Julho;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;550,05;;;;;;;RSU
2021;Julho;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;222,47;;;;;;;RSU
2021;Julho;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.416,53;;;;;;;RCC
2021;Julho;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;409,21;38;2.328,00;95:55:00;;;95,92;RPU
2021;Junho;DR.OPE;COLETA SELETIVA PMPV;SLU;LEV;3,19;0;613,00;62:20:00;22;;62,33;RDO
2021;Junho;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;10,40;5;290,00;18:23:00;;;18,38;RDO
2021;Junho;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;13,76;5;433,00;25:31:00;5;10;25,52;RDO
2021;Julho;DR.OPE;COLETA SELETIVA PMPV;SLU;LEV;2,76;4;535,00;47:05:00;16;32;47,08;RDO
2021;Julho;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;3,67;4;262,00;12:12:00;;;12,20;RDO
2021;Julho;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;5,36;4;342,00;18:30:00;4;8;18,50;RDO
2021;Agosto;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;89,65;27;1.792,00;148:10:00;27;2;148,17;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;210,77;23;1.065,00;87:50:00;14;;87,83;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;206,14;28;1.265,00;113:05:00;14;;113,08;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;196,43;19;1.005,00;83:25:00;14;;83,42;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;186,89;22;1.115,00;85:50:00;14;;85,83;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;176,21;19;1.241,00;85:05:00;14;;85,08;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;167,57;19;1.158,00;88:00:00;14;;88,00;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;185,58;19;1.151,00;79:30:00;14;;79,50;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;143,68;14;897,00;72:20:00;14;;72,33;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;156,90;28;1.497,00;87:50:00;14;;87,83;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;181,35;19;1.027,00;83:35:00;14;;83,58;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;144,74;25;1.534,00;85:05:00;14;;85,08;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;178,12;25;1.563,00;91:00:00;14;;91,00;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;209,59;19;948,00;82:10:00;14;;82,17;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;203,55;21;1.223,00;79:20:00;14;;79,33;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.30A;130,74;15;885,00;79:20:00;14;;79,33;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.32A;163,67;24;1.418,00;84:25:00;14;;84,42;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;179,87;18;1.263,00;84:20:00;13;;84,33;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;200,00;22;1.239,00;87:45:00;13;;87,75;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;162,14;18;1.058,00;73:45:00;13;;73,75;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;166,93;19;1.011,00;74:40:00;13;;74,67;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;153,43;18;916,00;72:55:00;13;;72,92;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;198,11;21;1.191,00;86:55:00;13;;86,92;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;165,31;18;1.005,00;72:25:00;13;;72,42;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;200,60;31;1.742,00;91:20:00;13;;91,33;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;139,14;18;1.005,00;75:35:00;13;;75,58;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;189,61;18;966,00;86:35:00;13;;86,58;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;179,26;20;1.402,00;87:50:00;13;;87,83;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;173,83;18;1.051,00;74:35:00;13;;74,58;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;170,49;26;1.496,00;88:25:00;13;;88,42;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;177,40;18;1.183,00;74:10:00;13;;74,17;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;177,00;18;1.071,00;84:40:00;13;;84,67;RDO
2021;Agosto;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.31B;204,26;30;1.629,00;87:45:00;13;;87,75;RDO
2021;Agosto;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;1.168,17;105;6.322,00;277:40:00;58;;277,67;RPU
2021;Agosto;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;531,13;;;;;;;RSU
2021;Agosto;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;218,64;;;;;;;RSU
2021;Agosto;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.552,29;;;;;;;RCC
2021;Agosto;DR.OPE;COLETA SELETIVA PMPV;SLU;Ponto Verde;37,57;17;1.433,00;112:10:00;18;17;112,17;RDO
2021;Agosto;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;5,24;5;327,00;18:38:00;;;18,63;RDO
2021;Agosto;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;6,77;4;338,00;22:58:00;4;8;22,97;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;198,98;23;1.060,00;81:35:00;13;;81,58;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;191,02;26;1.143,00;104:25:00;13;;104,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;184,86;18;947,00;78:25:00;13;;78,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;176,25;21;1.052,00;83:35:00;13;;83,58;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;154,13;17;1.114,00;78:40:00;13;;78,67;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;166,62;17;1.048,00;81:35:00;13;;81,58;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;175,59;18;1.091,00;71:00:00;13;;71,00;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;134,95;16;1.028,00;75:25:00;13;;75,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;153,09;26;1.423,00;81:10:00;13;;81,17;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;172,72;18;990,00;78:55:00;13;;78,92;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;139,35;24;1.436,00;82:30:00;13;;82,50;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;176,73;25;1.530,00;88:35:00;13;;88,58;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;203,96;18;918,00;78:25:00;13;;78,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;186,74;18;1.075,00;75:45:00;13;;75,75;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.30A;135,08;15;856,00;75:45:00;13;;75,75;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.32A;166,51;25;1.506,00;86:20:00;13;;86,33;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;188,28;20;1.440,00;93:40:00;14;;93,67;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;213,82;27;1.531,00;103:25:00;14;;103,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;175,16;18;977,00;78:45:00;14;;78,75;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;185,59;18;984,00;78:25:00;14;;78,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;163,97;18;934,00;81:05:00;14;;81,08;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;202,41;19;1.110,00;85:05:00;14;;85,08;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;171,30;18;1.027,00;78:55:00;14;;78,92;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;213,68;32;1.777,00;99:10:00;14;;99,17;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;156,00;18;1.040,00;78:00:00;14;;78,00;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;199,15;22;1.170,00;97:25:00;14;;97,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;192,55;24;1.631,00;98:40:00;14;;98,67;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;188,68;18;1.038,00;82:10:00;14;;82,17;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;178,00;28;1.640,00;95:40:00;14;;95,67;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;190,61;19;1.274,00;80:25:00;14;;80,42;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;180,80;19;1.135,00;88:45:00;14;;88,75;RDO
2021;Setembro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.31B;214,45;29;1.599,00;87:25:00;14;;87,42;RDO
2021;Setembro;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;93,61;;;;;;;RDO
2021;Setembro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. Clandestina;558,62;;;;;;;RSU
2021;Setembro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;216,85;;;;;;;RSU
2021;Setembro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.474,02;;;;;;;RCC
2021;Setembro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. Clandestina;636,75;56;3.363,00;177:15:00;35;;177,25;RPU
2021;Setembro;DR.OPE;COLETA SELETIVA PMPV;SLU;LEV;4,70;0;550,00;53:45:00;21;32;53,75;RDO
2021;Setembro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;3,87;4;222,00;13:13:00;4;8;13,22;RDO
2021;Setembro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;5,21;4;346,00;23:43:00;4;8;23,72;RDO
2021;Setembro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;0,00;0;0,00;0:00:00;;;0,00;RDO
2021;Setembro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;2,96;1;59,00;5:23:00;1;2;5,38;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.06A;201,66;24;1.186,00;83:20:00;13;52;83,33;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.07A;197,96;26;1.223,00;122:43:00;13;52;122,72;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.08A;196,09;24;1.169,00;77:17:00;13;52;77,28;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.09A;184,22;25;1.221,00;85:08:00;13;52;85,13;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.10A;178,37;22;1.482,00;83:50:00;13;52;83,83;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.11A;170,37;20;1.071,00;84:42:00;13;52;84,70;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.12A;190,67;22;1.275,00;79:20:00;13;52;79,33;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.13A;142,68;17;1.058,00;79:25:00;13;52;79,42;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.14A;165,78;27;1.505,00;84:25:00;13;52;84,42;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.16A;185,16;24;1.272,00;78:40:00;13;52;78,67;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.20A;149,08;25;1.563,00;84:43:00;13;52;84,72;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.21A;196,62;26;1.595,00;91:51:00;13;52;91,85;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.25A;211,42;25;1.160,00;80:18:00;13;52;80,30;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.29A;201,60;23;1.348,00;75:10:00;13;52;75,17;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.30A;152,93;19;1.032,00;75:10:00;13;52;75,17;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.32A;186,67;27;1.620,00;90:12:00;13;52;90,20;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.01B;176,45;22;1.550,00;91:05:00;12;48;91,08;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.02B;194,31;24;1.351,00;95:15:00;12;48;95,25;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.03B;167,36;22;1.156,00;76:37:00;12;48;76,62;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.04B;160,08;20;1.055,00;63:04:00;12;48;63,07;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.05B;144,93;17;857,00;68:31:00;12;48;68,52;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.15B;189,45;23;1.294,00;78:15:00;12;48;78,25;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.17B;154,39;20;1.116,00;70:06:00;12;48;70,10;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.18B;195,29;28;1.564,00;88:16:00;12;48;88,27;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.19B;132,20;17;967,00;62:21:00;12;48;62,35;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.22B;181,17;23;1.186,00;84:15:00;12;48;84,25;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.23B;187,67;23;1.615,00;94:17:00;12;48;94,28;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.24B;160,04;21;1.204,00;71:14:00;12;48;71,23;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.26B;166,04;25;1.462,00;87:30:00;12;48;87,50;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.27B;169,23;20;1.299,00;68:20:00;12;48;68,33;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.28B;168,60;19;1.095,00;85:36:00;12;48;85,60;RDO
2021;Outubro;PAMPULHA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;P.31B;188,47;27;1.476,00;78:03:00;12;48;78,05;RDO
2021;Outubro;PAMPULHA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;96,76;26;1.737,00;144:10:00;25;4;144,17;RDO
2021;Outubro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;500,98;;;;;;;RSU
2021;Outubro;PAMPULHA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.321,54;;;;;;;RCC
2021;Outubro;PAMPULHA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;232,29;;;;;;;RSU
2021;Outubro;PAMPULHA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;335,91;29;1.893,00;102:28:00;29;;102,47;RPU
2021;Outubro;DR.OPE;COLETA SELETIVA PMPV;SLU;LEV;3,30;0;518,00;52:10:00;16;32;52,17;RDO
2021;Outubro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.17CS;6,03;4;252,00;15:12:00;4;8;15,20;RDO
2021;Outubro;PAMPULHA;COLETA SELETIVA PMPV;COOPERATIVA;P.14CS;5,58;4;266,00;17:48:00;4;8;17,80;RDO
2021;Outubro;NOROESTE;SERVIÄOS DE MULTITAREFA;CONTRATADA;CTRS BR040;114,75;;;;;;;RSU
2021;Janeiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;TODOS;5.365,22;;;;;;;RDO
2021;Janeiro;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;245,27;;;;;;;RDO
2021;Janeiro;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.106,69;;;;;;;RCC
2021;Janeiro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;549,97;;;;;;;RSU
2021;Janeiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;204,23;80;5.013,00;234:52:00;49;;234,87;RPU
2021;Janeiro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;64,60;;;;;;;RSU
2021;Fevereiro;VENDA NOVA;COLETA DOMICILIAR C/ COMPACTADOR;CONTRATADA;TODOS;5.165,97;;;;;;;RDO
2021;Fevereiro;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;240,84;;;;;;;RDO
2021;Fevereiro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;442,35;;;;;;;RSU
2021;Fevereiro;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.340,40;;;;;;;RCC
2021;Fevereiro;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;170,40;;;;;;;RSU
2021;Fevereiro;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;126,14;;;;;;;RPU
2021;Maráo;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;36,59;13;758,00;45:20:00;8;16;45,33;RDO
2021;Maráo;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;172,47;63;3.587,00;220:31:00;40;80;220,52;RDO
2021;Maráo;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;353,80;;;;;;;RSU
2021;Maráo;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Coleta URPV Cam. Carroceira Madeira;187,12;;;;;;;RSU
2021;Maráo;VENDA NOVA;COLETA CAÄAMBAS;CONTRATADA;URPV;1.267,11;;;;;;;RCC
2021;Maráo;VENDA NOVA;COLETA DEP.CLANDESTINA CARREG. MEC∂NICO;CONTRATADA;Locais dep. clandestina;124,61;;;;;;;RPU
2021;Abril;VENDA NOVA;COLETA VILAS E LOCAIS DIF. ACESSO;CONTRATADA;Vilas e locais de dif°cil acesso;220,66;;;;;;;RDO
2021;Abril;VENDA NOVA;SERVIÄOS DE MULTITAREFA;CONTRATADA;Locais dep. clandestina;435,56;;;;;;;RSU
